airline,source_city,stops,destination_city,days_left,price_eur,departure_hour,class_Economy,duration_mins
Air_India,Chennai,1,Bangalore,9.0,135.11,6,1,1954
Vistara,Chennai,1,Mumbai,4.0,819.56,9,0,559
Air_India,Mumbai,1,Delhi,33.0,61.05,9,1,865
Vistara,Mumbai,1,Hyderabad,13.0,453.29,22,0,1270
SpiceJet,Chennai,1,Delhi,18.0,40.06,22,1,705
Vistara,Chennai,1,Mumbai,6.0,612.3,22,0,649
Air_India,Delhi,1,Kolkata,12.0,185.08,6,1,1750
Air_India,Chennai,1,Hyderabad,21.0,50.81,6,1,1045
Indigo,Kolkata,1,Bangalore,44.0,38.2,22,1,589
Vistara,Delhi,1,Mumbai,42.0,361.97,18,0,1099
Indigo,Bangalore,1,Mumbai,30.0,50.74,14,1,355
GO_FIRST,Kolkata,1,Delhi,13.0,132.47,14,1,660
Vistara,Mumbai,1,Delhi,11.0,129.47,6,1,790
Air_India,Delhi,1,Kolkata,37.0,46.51,22,1,850
Indigo,Chennai,2,Hyderabad,4.0,88.13,9,1,640
Air_India,Mumbai,1,Kolkata,5.0,114.01,9,1,615
Air_India,Delhi,0,Bangalore,44.0,325.17,14,0,165
Vistara,Kolkata,2,Mumbai,40.0,641.57,18,0,900
Indigo,Bangalore,1,Kolkata,30.0,49.69,9,1,595
GO_FIRST,Mumbai,0,Bangalore,24.0,21.02,18,1,100
Vistara,Mumbai,1,Hyderabad,8.0,575.21,22,0,940
Vistara,Bangalore,1,Delhi,49.0,498.37,18,0,850
Indigo,Chennai,1,Delhi,34.0,85.66,9,1,550
GO_FIRST,Hyderabad,1,Delhi,17.0,60.68,9,1,379
Air_India,Hyderabad,1,Chennai,25.0,510.58,22,0,949
Vistara,Bangalore,1,Hyderabad,14.0,112.65,22,1,1189
Vistara,Hyderabad,1,Bangalore,33.0,377.03,9,0,1575
Indigo,Delhi,1,Hyderabad,35.0,67.4,6,1,615
Vistara,Delhi,1,Bangalore,28.0,44.49,9,1,634
Indigo,Delhi,1,Mumbai,21.0,29.63,22,1,574
Indigo,Mumbai,1,Kolkata,20.0,79.75,14,1,379
Indigo,Mumbai,1,Chennai,32.0,18.7,9,1,304
Vistara,Mumbai,1,Bangalore,26.0,684.49,18,0,775
Air_India,Delhi,0,Mumbai,41.0,219.22,6,0,130
Indigo,Chennai,1,Delhi,32.0,33.26,6,1,574
Vistara,Bangalore,1,Kolkata,4.0,170.23,9,1,439
Indigo,Kolkata,1,Hyderabad,9.0,120.33,6,1,454
Vistara,Bangalore,1,Hyderabad,31.0,559.99,18,0,889
Vistara,Mumbai,1,Bangalore,23.0,540.4,6,0,660
Air_India,Delhi,1,Hyderabad,41.0,54.72,14,1,405
Indigo,Delhi,1,Mumbai,45.0,43.28,14,1,484
Vistara,Mumbai,1,Bangalore,17.0,63.83,6,1,630
Vistara,Chennai,1,Bangalore,18.0,47.06,14,1,1335
AirAsia,Kolkata,1,Chennai,12.0,64.2,22,1,655
Vistara,Bangalore,1,Hyderabad,8.0,375.9,9,0,745
Vistara,Chennai,1,Kolkata,42.0,543.25,6,0,589
Vistara,Delhi,1,Hyderabad,20.0,389.67,22,0,934
GO_FIRST,Delhi,1,Bangalore,12.0,73.47,14,1,490
Vistara,Delhi,1,Kolkata,18.0,78.22,9,1,480
Air_India,Delhi,0,Hyderabad,12.0,58.93,9,1,130
Vistara,Delhi,1,Kolkata,45.0,727.17,14,0,1090
Air_India,Bangalore,1,Kolkata,12.0,598.79,18,0,940
Vistara,Delhi,1,Bangalore,14.0,564.24,18,0,904
Indigo,Bangalore,0,Hyderabad,18.0,16.96,18,1,64
Vistara,Kolkata,1,Hyderabad,39.0,516.32,9,0,760
Indigo,Kolkata,1,Chennai,41.0,41.27,18,1,454
Air_India,Chennai,1,Bangalore,33.0,58.27,22,1,754
Vistara,Delhi,0,Hyderabad,14.0,58.93,22,1,139
Vistara,Chennai,1,Bangalore,2.0,203.69,22,1,1399
SpiceJet,Kolkata,1,Delhi,16.0,90.41,14,1,1465
Air_India,Delhi,1,Chennai,47.0,35.72,9,1,769
Vistara,Bangalore,1,Mumbai,32.0,685.24,9,0,514
Indigo,Bangalore,1,Delhi,7.0,96.96,6,1,345
Vistara,Delhi,0,Kolkata,44.0,39.58,18,1,124
Air_India,Delhi,1,Mumbai,47.0,526.11,18,0,915
Vistara,Delhi,1,Chennai,36.0,49.27,18,1,379
Air_India,Hyderabad,1,Kolkata,43.0,49.77,22,1,1249
AirAsia,Delhi,1,Bangalore,14.0,73.46,18,1,450
Vistara,Mumbai,0,Bangalore,27.0,204.69,18,0,105
Vistara,Chennai,1,Kolkata,34.0,116.8,22,1,1540
Air_India,Bangalore,1,Chennai,25.0,597.68,6,0,769
Vistara,Hyderabad,1,Mumbai,12.0,99.64,18,1,855
Vistara,Bangalore,1,Delhi,8.0,564.87,6,0,840
Indigo,Bangalore,1,Delhi,28.0,37.49,6,1,345
Air_India,Delhi,1,Hyderabad,23.0,41.65,18,1,1665
Vistara,Mumbai,1,Delhi,30.0,525.99,9,0,750
GO_FIRST,Delhi,1,Mumbai,17.0,55.26,6,1,480
Indigo,Hyderabad,1,Delhi,9.0,89.79,14,1,520
AirAsia,Delhi,0,Mumbai,9.0,66.99,18,1,135
Air_India,Mumbai,1,Delhi,36.0,351.51,6,0,1024
Air_India,Kolkata,1,Bangalore,6.0,133.83,14,1,1165
Indigo,Delhi,0,Bangalore,28.0,44.53,9,1,175
Air_India,Hyderabad,1,Delhi,35.0,43.41,9,1,720
AirAsia,Delhi,1,Hyderabad,33.0,20.29,9,1,490
Vistara,Mumbai,1,Chennai,44.0,49.81,6,1,765
GO_FIRST,Delhi,1,Mumbai,20.0,55.26,6,1,480
GO_FIRST,Bangalore,1,Delhi,25.0,39.86,6,1,600
Vistara,Bangalore,1,Mumbai,26.0,663.07,6,0,949
Vistara,Delhi,0,Mumbai,6.0,527.34,18,0,135
Vistara,Kolkata,1,Delhi,4.0,178.09,22,1,964
Vistara,Chennai,1,Delhi,13.0,573.18,22,0,1054
Vistara,Mumbai,1,Kolkata,28.0,636.16,9,0,840
AirAsia,Bangalore,1,Delhi,12.0,96.97,6,1,330
Vistara,Delhi,1,Kolkata,36.0,65.1,9,1,480
Vistara,Mumbai,1,Bangalore,39.0,477.12,18,0,1570
Air_India,Mumbai,1,Bangalore,47.0,540.4,14,0,475
Vistara,Chennai,1,Delhi,32.0,55.48,9,1,730
Air_India,Delhi,1,Kolkata,8.0,128.55,18,1,900
Air_India,Bangalore,1,Hyderabad,20.0,61.36,18,1,1000
Vistara,Chennai,1,Bangalore,13.0,90.1,6,1,949
Air_India,Delhi,1,Kolkata,5.0,526.56,6,0,1000
Vistara,Hyderabad,1,Delhi,29.0,60.74,6,1,1620
Vistara,Kolkata,1,Mumbai,26.0,60.04,9,1,814
GO_FIRST,Bangalore,1,Mumbai,13.0,51.23,6,1,615
Vistara,Delhi,1,Bangalore,25.0,44.49,9,1,670
Air_India,Bangalore,1,Kolkata,35.0,65.15,22,1,1330
Vistara,Hyderabad,1,Kolkata,12.0,99.64,18,1,1555
Vistara,Mumbai,1,Delhi,36.0,525.99,9,0,750
Air_India,Delhi,1,Mumbai,24.0,394.44,18,0,1365
Indigo,Delhi,1,Bangalore,21.0,35.5,18,1,390
Indigo,Delhi,1,Mumbai,37.0,35.09,14,1,480
SpiceJet,Chennai,1,Delhi,14.0,154.85,14,1,420
Vistara,Kolkata,1,Bangalore,41.0,517.43,22,0,1270
Air_India,Chennai,0,Delhi,41.0,22.47,18,1,169
GO_FIRST,Mumbai,1,Kolkata,18.0,49.09,14,1,465
Vistara,Chennai,1,Kolkata,45.0,58.75,22,1,675
Indigo,Hyderabad,0,Delhi,30.0,31.58,18,1,124
Vistara,Delhi,2,Chennai,12.0,160.43,18,1,960
Vistara,Mumbai,1,Bangalore,6.0,110.13,6,1,349
Vistara,Delhi,1,Kolkata,34.0,726.06,18,0,1260
Air_India,Bangalore,1,Delhi,26.0,351.84,6,0,439
Indigo,Delhi,0,Kolkata,49.0,39.57,22,1,124
SpiceJet,Mumbai,1,Bangalore,40.0,39.03,14,1,1050
Vistara,Delhi,1,Kolkata,36.0,65.1,22,1,780
SpiceJet,Kolkata,1,Mumbai,8.0,78.75,6,1,1594
Vistara,Bangalore,1,Hyderabad,25.0,61.97,6,1,775
Air_India,Kolkata,1,Mumbai,42.0,50.49,22,1,820
Vistara,Hyderabad,1,Mumbai,8.0,90.83,18,1,1575
Vistara,Chennai,1,Bangalore,7.0,493.37,14,0,405
Vistara,Kolkata,1,Mumbai,33.0,563.98,6,0,409
Vistara,Hyderabad,1,Chennai,42.0,408.84,22,0,1530
Air_India,Delhi,0,Hyderabad,3.0,58.93,9,1,139
Vistara,Bangalore,1,Chennai,46.0,64.42,9,1,525
Vistara,Chennai,1,Delhi,31.0,573.18,6,0,664
Air_India,Mumbai,1,Kolkata,17.0,44.11,9,1,1470
Air_India,Chennai,1,Mumbai,29.0,56.8,9,1,765
Vistara,Mumbai,0,Delhi,12.0,58.81,18,1,130
Vistara,Bangalore,1,Chennai,43.0,63.45,9,1,675
AirAsia,Bangalore,1,Kolkata,19.0,33.58,6,1,409
Air_India,Bangalore,1,Hyderabad,43.0,558.89,6,0,790
Air_India,Hyderabad,1,Mumbai,19.0,454.06,6,0,810
AirAsia,Hyderabad,1,Delhi,23.0,22.05,9,1,709
Indigo,Hyderabad,1,Bangalore,12.0,44.07,6,1,570
AirAsia,Mumbai,1,Chennai,21.0,46.84,6,1,450
Vistara,Bangalore,0,Delhi,1.0,92.81,6,1,160
Vistara,Mumbai,1,Hyderabad,47.0,32.99,22,1,724
Indigo,Delhi,0,Mumbai,40.0,25.41,9,1,130
Indigo,Mumbai,0,Bangalore,37.0,21.02,1,1,94
Indigo,Chennai,1,Kolkata,46.0,40.37,9,1,435
Vistara,Chennai,1,Mumbai,12.0,109.54,18,1,994
Vistara,Chennai,0,Mumbai,5.0,62.37,6,1,120
Vistara,Bangalore,1,Kolkata,46.0,80.28,9,1,589
Vistara,Bangalore,1,Chennai,5.0,91.45,22,1,1335
Air_India,Mumbai,1,Kolkata,23.0,71.65,9,1,1549
Air_India,Bangalore,1,Kolkata,23.0,65.15,9,1,525
Air_India,Kolkata,1,Chennai,5.0,133.83,22,1,1350
Air_India,Mumbai,1,Hyderabad,9.0,75.05,6,1,739
Indigo,Mumbai,0,Hyderabad,32.0,28.71,6,1,100
Vistara,Kolkata,1,Hyderabad,37.0,516.32,22,0,970
Indigo,Kolkata,0,Bangalore,42.0,38.22,18,1,165
Vistara,Bangalore,1,Mumbai,41.0,65.0,9,1,739
GO_FIRST,Chennai,1,Bangalore,18.0,21.89,18,1,259
Vistara,Mumbai,1,Delhi,39.0,525.99,9,0,799
Indigo,Delhi,1,Chennai,33.0,20.29,9,1,550
Vistara,Bangalore,1,Delhi,37.0,47.46,22,1,720
Indigo,Mumbai,0,Delhi,31.0,23.15,6,1,130
Air_India,Hyderabad,1,Chennai,28.0,510.58,22,0,1330
SpiceJet,Chennai,1,Delhi,10.0,72.76,6,1,925
Air_India,Delhi,0,Kolkata,43.0,276.85,14,0,139
Vistara,Chennai,1,Delhi,35.0,528.84,14,0,435
Vistara,Delhi,0,Chennai,7.0,73.48,18,1,169
Vistara,Bangalore,1,Chennai,3.0,123.24,18,1,904
Air_India,Kolkata,1,Delhi,28.0,434.53,18,0,840
Vistara,Bangalore,1,Hyderabad,43.0,60.69,18,1,949
SpiceJet,Delhi,1,Bangalore,49.0,40.26,9,1,799
Indigo,Bangalore,0,Mumbai,23.0,21.78,22,1,115
GO_FIRST,Bangalore,1,Kolkata,32.0,39.02,22,1,820
Indigo,Hyderabad,1,Kolkata,4.0,74.98,14,1,514
Vistara,Delhi,1,Hyderabad,28.0,589.18,18,0,985
Vistara,Mumbai,1,Delhi,7.0,508.38,6,0,405
Air_India,Bangalore,1,Mumbai,24.0,66.08,6,1,940
Vistara,Bangalore,1,Mumbai,5.0,145.81,9,1,1440
Vistara,Kolkata,1,Hyderabad,29.0,57.0,9,1,405
Air_India,Chennai,1,Mumbai,38.0,46.48,14,1,1594
Vistara,Bangalore,1,Hyderabad,36.0,375.9,9,0,745
Vistara,Kolkata,1,Chennai,9.0,144.68,6,1,1605
Air_India,Chennai,1,Bangalore,46.0,60.21,9,1,1630
Air_India,Delhi,1,Mumbai,17.0,435.67,9,0,289
Vistara,Chennai,1,Hyderabad,38.0,509.22,6,0,1605
Vistara,Mumbai,1,Bangalore,20.0,662.32,9,0,510
Vistara,Bangalore,1,Mumbai,29.0,741.76,22,0,645
Vistara,Bangalore,1,Chennai,32.0,438.19,22,0,850
Air_India,Chennai,1,Bangalore,22.0,515.97,14,0,1405
Air_India,Mumbai,1,Chennai,15.0,157.52,6,1,705
Vistara,Hyderabad,1,Chennai,47.0,43.14,22,1,1579
GO_FIRST,Bangalore,1,Delhi,48.0,39.86,18,1,529
AirAsia,Delhi,1,Mumbai,48.0,23.84,9,1,660
Vistara,Mumbai,1,Hyderabad,6.0,97.76,14,1,315
GO_FIRST,Kolkata,1,Bangalore,16.0,60.45,14,1,724
AirAsia,Hyderabad,1,Kolkata,21.0,20.35,18,1,349
Air_India,Delhi,1,Chennai,1.0,97.38,9,1,1335
Vistara,Delhi,1,Kolkata,14.0,112.71,22,1,780
SpiceJet,Delhi,0,Kolkata,44.0,39.58,22,1,130
AirAsia,Delhi,1,Mumbai,47.0,23.84,14,1,825
Vistara,Bangalore,1,Chennai,46.0,64.42,6,1,795
Air_India,Bangalore,0,Kolkata,46.0,247.4,9,0,145
Air_India,Bangalore,0,Delhi,24.0,44.44,22,1,175
GO_FIRST,Bangalore,1,Delhi,35.0,39.86,18,1,349
Indigo,Delhi,1,Hyderabad,30.0,34.21,9,1,420
Vistara,Kolkata,1,Bangalore,11.0,517.43,22,0,1360
Air_India,Bangalore,1,Mumbai,35.0,288.67,6,0,979
SpiceJet,Bangalore,1,Mumbai,45.0,54.99,6,1,550
Vistara,Chennai,2,Hyderabad,36.0,59.69,22,1,1465
Vistara,Chennai,1,Kolkata,10.0,548.01,6,0,1540
Vistara,Bangalore,1,Kolkata,33.0,598.79,6,0,664
GO_FIRST,Bangalore,1,Delhi,17.0,56.37,9,1,525
AirAsia,Mumbai,1,Chennai,46.0,18.7,22,1,739
Vistara,Bangalore,1,Hyderabad,20.0,375.9,9,0,745
Air_India,Bangalore,1,Mumbai,41.0,65.1,22,1,790
Vistara,Delhi,1,Bangalore,44.0,101.66,9,1,289
Vistara,Chennai,1,Hyderabad,9.0,106.45,14,1,1425
GO_FIRST,Delhi,0,Mumbai,27.0,23.85,18,1,124
Indigo,Chennai,1,Delhi,10.0,102.37,14,1,375
Air_India,Hyderabad,1,Kolkata,47.0,511.69,9,0,1395
AirAsia,Mumbai,1,Delhi,28.0,23.12,9,1,480
Vistara,Mumbai,1,Hyderabad,11.0,530.87,6,0,364
Indigo,Bangalore,1,Delhi,41.0,40.29,9,1,465
GO_FIRST,Chennai,1,Bangalore,20.0,21.89,18,1,259
Indigo,Chennai,1,Delhi,49.0,33.26,14,1,405
Air_India,Delhi,1,Hyderabad,18.0,41.65,6,1,814
Vistara,Mumbai,1,Hyderabad,23.0,40.56,14,1,450
Vistara,Hyderabad,1,Chennai,16.0,95.12,14,1,559
Vistara,Bangalore,1,Chennai,32.0,64.42,9,1,394
Indigo,Bangalore,0,Mumbai,31.0,21.78,6,1,109
Vistara,Hyderabad,0,Mumbai,42.0,36.08,9,1,90
Air_India,Mumbai,1,Chennai,25.0,50.98,18,1,895
Vistara,Chennai,1,Delhi,35.0,573.18,6,0,595
Vistara,Hyderabad,1,Mumbai,12.0,99.64,22,1,679
Vistara,Mumbai,1,Delhi,47.0,54.89,6,1,370
Indigo,Mumbai,0,Chennai,36.0,29.69,18,1,109
AirAsia,Hyderabad,1,Mumbai,26.0,22.27,22,1,544
GO_FIRST,Delhi,0,Hyderabad,35.0,20.76,6,1,130
Indigo,Chennai,1,Hyderabad,41.0,10.94,14,1,355
Indigo,Chennai,1,Mumbai,30.0,59.54,18,1,390
Vistara,Bangalore,1,Mumbai,39.0,65.0,9,1,735
Vistara,Hyderabad,1,Chennai,43.0,84.38,18,1,975
Indigo,Chennai,1,Hyderabad,17.0,41.58,18,1,394
Air_India,Bangalore,1,Kolkata,34.0,65.15,22,1,1330
Vistara,Bangalore,1,Delhi,20.0,33.11,6,1,895
Indigo,Delhi,1,Kolkata,1.0,97.58,9,1,330
Air_India,Bangalore,1,Chennai,38.0,597.68,18,0,904
Air_India,Kolkata,1,Bangalore,36.0,55.5,6,1,559
Vistara,Mumbai,0,Delhi,40.0,23.15,6,1,124
Indigo,Delhi,0,Mumbai,27.0,23.85,6,1,130
Vistara,Chennai,1,Kolkata,7.0,543.25,14,0,1270
Vistara,Kolkata,1,Chennai,35.0,554.01,14,0,1114
GO_FIRST,Bangalore,1,Delhi,14.0,74.09,9,1,379
Air_India,Kolkata,1,Delhi,5.0,133.83,18,1,1140
Air_India,Delhi,0,Hyderabad,8.0,236.95,9,0,139
Air_India,Mumbai,1,Delhi,8.0,174.15,9,1,1279
Vistara,Kolkata,1,Mumbai,12.0,641.57,6,0,844
Vistara,Delhi,1,Hyderabad,14.0,83.45,22,1,600
GO_FIRST,Hyderabad,1,Mumbai,28.0,41.22,22,1,709
GO_FIRST,Bangalore,1,Mumbai,37.0,67.92,18,1,705
Air_India,Bangalore,1,Hyderabad,24.0,558.89,6,0,1045
Vistara,Mumbai,1,Delhi,46.0,48.43,14,1,390
Vistara,Delhi,1,Hyderabad,19.0,511.59,14,0,484
Air_India,Mumbai,1,Kolkata,39.0,49.25,6,1,670
Vistara,Bangalore,1,Hyderabad,20.0,61.97,18,1,1279
Vistara,Bangalore,1,Delhi,2.0,117.75,6,1,445
Air_India,Chennai,1,Bangalore,26.0,62.42,6,1,835
Air_India,Kolkata,2,Chennai,3.0,166.07,9,1,835
Indigo,Chennai,1,Hyderabad,17.0,117.44,18,1,265
Vistara,Mumbai,1,Chennai,16.0,57.08,9,1,840
Vistara,Delhi,1,Chennai,28.0,55.64,18,1,319
Air_India,Mumbai,1,Hyderabad,10.0,75.05,22,1,780
Air_India,Kolkata,1,Delhi,19.0,531.84,18,0,1020
Indigo,Hyderabad,1,Bangalore,47.0,17.37,14,1,289
Air_India,Chennai,1,Bangalore,3.0,193.3,22,1,1669
Indigo,Kolkata,1,Bangalore,11.0,78.71,6,1,730
Vistara,Hyderabad,1,Mumbai,42.0,599.25,9,0,585
Vistara,Hyderabad,1,Chennai,16.0,511.69,22,0,1570
Air_India,Kolkata,1,Mumbai,26.0,497.48,14,0,1054
Vistara,Bangalore,2,Kolkata,3.0,189.97,9,1,1834
Vistara,Bangalore,1,Chennai,18.0,597.68,6,0,885
Indigo,Bangalore,1,Mumbai,45.0,31.2,14,1,379
AirAsia,Mumbai,1,Delhi,17.0,23.12,14,1,855
Vistara,Mumbai,2,Kolkata,15.0,659.78,14,0,439
GO_FIRST,Hyderabad,1,Delhi,31.0,61.34,9,1,600
Indigo,Mumbai,1,Kolkata,49.0,28.06,18,1,360
Vistara,Bangalore,1,Chennai,34.0,438.19,6,0,795
Air_India,Delhi,1,Hyderabad,16.0,53.43,18,1,1065
Vistara,Mumbai,0,Bangalore,21.0,20.52,9,1,100
Vistara,Hyderabad,1,Chennai,16.0,90.62,6,1,1624
Air_India,Mumbai,1,Delhi,15.0,41.77,6,1,349
Vistara,Chennai,1,Kolkata,2.0,687.66,6,0,1600
AirAsia,Chennai,1,Delhi,15.0,72.77,22,1,615
Indigo,Mumbai,0,Bangalore,21.0,22.07,14,1,105
Air_India,Bangalore,1,Kolkata,30.0,69.31,9,1,525
Air_India,Delhi,1,Hyderabad,15.0,599.6,18,0,1594
Air_India,Chennai,1,Bangalore,28.0,62.42,18,1,430
Vistara,Hyderabad,1,Mumbai,34.0,48.59,14,1,469
Indigo,Chennai,1,Kolkata,4.0,67.98,9,1,405
Indigo,Mumbai,1,Chennai,13.0,81.16,18,1,394
Air_India,Bangalore,1,Mumbai,44.0,57.11,18,1,1080
AirAsia,Hyderabad,1,Delhi,18.0,120.97,18,1,450
Air_India,Delhi,1,Mumbai,28.0,45.12,14,1,274
Indigo,Kolkata,0,Mumbai,7.0,95.39,14,1,180
Vistara,Delhi,1,Hyderabad,2.0,98.42,22,1,1455
Vistara,Mumbai,1,Chennai,41.0,46.63,22,1,1399
AirAsia,Kolkata,1,Bangalore,41.0,38.22,18,1,985
Vistara,Hyderabad,1,Delhi,18.0,513.36,22,0,990
Vistara,Chennai,1,Delhi,20.0,84.89,6,1,559
Vistara,Kolkata,1,Bangalore,45.0,603.44,14,0,1060
Air_India,Delhi,1,Mumbai,20.0,400.26,18,0,1504
GO_FIRST,Delhi,1,Mumbai,18.0,41.25,18,1,285
Air_India,Bangalore,1,Hyderabad,33.0,375.35,6,0,889
Air_India,Kolkata,1,Delhi,35.0,573.36,22,0,1279
AirAsia,Bangalore,0,Kolkata,21.0,33.58,22,1,145
Vistara,Kolkata,1,Delhi,17.0,653.76,18,0,1399
Vistara,Chennai,1,Bangalore,40.0,47.06,14,1,505
Vistara,Bangalore,1,Mumbai,43.0,71.37,18,1,844
GO_FIRST,Mumbai,1,Delhi,41.0,67.96,9,1,420
Vistara,Bangalore,1,Kolkata,11.0,512.78,6,0,795
Vistara,Hyderabad,1,Kolkata,37.0,594.49,22,0,1380
Vistara,Mumbai,1,Bangalore,11.0,662.32,22,0,835
Air_India,Hyderabad,1,Delhi,38.0,57.27,6,1,720
GO_FIRST,Mumbai,1,Kolkata,36.0,61.87,22,1,705
Air_India,Hyderabad,1,Mumbai,5.0,76.93,6,1,940
SpiceJet,Delhi,1,Chennai,37.0,50.54,18,1,735
SpiceJet,Hyderabad,1,Kolkata,26.0,67.28,18,1,499
GO_FIRST,Bangalore,1,Mumbai,10.0,133.58,6,1,955
Indigo,Mumbai,0,Chennai,13.0,58.81,18,1,109
SpiceJet,Mumbai,0,Kolkata,9.0,73.35,18,1,165
Vistara,Hyderabad,1,Mumbai,43.0,34.35,6,1,850
AirAsia,Bangalore,1,Kolkata,10.0,202.47,18,1,904
Vistara,Bangalore,1,Mumbai,26.0,740.66,6,0,900
Air_India,Bangalore,1,Delhi,23.0,42.49,6,1,754
GO_FIRST,Mumbai,0,Bangalore,19.0,21.02,14,1,100
Air_India,Mumbai,1,Hyderabad,13.0,452.18,9,0,634
Vistara,Mumbai,2,Chennai,8.0,215.59,14,1,630
Air_India,Chennai,1,Kolkata,19.0,63.83,9,1,1414
Air_India,Chennai,1,Mumbai,4.0,693.8,18,0,1500
Air_India,Delhi,1,Chennai,21.0,447.86,18,0,1024
AirAsia,Delhi,1,Bangalore,26.0,30.58,9,1,315
Vistara,Mumbai,1,Kolkata,24.0,492.08,22,0,589
Indigo,Delhi,1,Chennai,5.0,91.46,9,1,625
Vistara,Bangalore,1,Delhi,3.0,785.44,6,0,840
Air_India,Mumbai,1,Kolkata,22.0,447.6,18,0,1489
Vistara,Chennai,1,Delhi,48.0,451.26,22,0,1080
Vistara,Delhi,1,Bangalore,16.0,497.74,18,0,1080
Vistara,Chennai,1,Hyderabad,6.0,88.34,9,1,670
Air_India,Delhi,1,Chennai,1.0,547.98,18,0,799
Indigo,Delhi,1,Mumbai,34.0,35.93,14,1,360
Vistara,Hyderabad,1,Kolkata,30.0,594.49,18,0,1555
Air_India,Mumbai,1,Hyderabad,40.0,452.18,6,0,934
Air_India,Delhi,1,Bangalore,33.0,35.72,9,1,370
Vistara,Bangalore,1,Mumbai,11.0,81.38,18,1,844
SpiceJet,Delhi,0,Bangalore,33.0,44.53,18,1,165
Air_India,Bangalore,1,Hyderabad,39.0,558.89,22,0,810
Air_India,Chennai,2,Kolkata,11.0,134.23,22,1,1425
Vistara,Mumbai,1,Delhi,41.0,51.78,18,1,1039
AirAsia,Chennai,0,Bangalore,17.0,15.32,22,1,90
AirAsia,Bangalore,1,Delhi,15.0,74.06,14,1,555
SpiceJet,Kolkata,1,Hyderabad,46.0,60.17,18,1,945
Indigo,Hyderabad,0,Bangalore,12.0,44.07,6,1,90
Indigo,Chennai,1,Hyderabad,3.0,75.71,9,1,445
Air_India,Mumbai,1,Delhi,28.0,40.63,6,1,870
Air_India,Mumbai,1,Kolkata,12.0,365.95,22,0,709
Vistara,Delhi,1,Kolkata,3.0,706.11,18,0,1309
Vistara,Hyderabad,1,Kolkata,33.0,786.35,9,0,574
GO_FIRST,Mumbai,1,Hyderabad,31.0,38.75,22,1,585
Indigo,Delhi,0,Kolkata,16.0,39.57,6,1,135
Air_India,Kolkata,2,Chennai,13.0,694.9,9,0,825
Vistara,Mumbai,1,Delhi,34.0,508.38,18,0,364
Indigo,Delhi,1,Mumbai,5.0,73.43,14,1,499
AirAsia,Delhi,0,Bangalore,29.0,44.52,18,1,165
Vistara,Bangalore,1,Delhi,46.0,33.11,6,1,885
Vistara,Hyderabad,1,Delhi,22.0,55.97,14,1,675
Vistara,Hyderabad,1,Mumbai,18.0,532.75,9,0,525
Vistara,Mumbai,1,Bangalore,34.0,46.1,9,1,525
Vistara,Hyderabad,1,Mumbai,16.0,49.23,18,1,1135
Vistara,Delhi,1,Kolkata,38.0,67.5,14,1,1680
AirAsia,Hyderabad,1,Delhi,21.0,22.05,14,1,475
GO_FIRST,Mumbai,1,Hyderabad,28.0,38.75,18,1,930
Vistara,Hyderabad,1,Delhi,28.0,55.97,9,1,730
GO_FIRST,Kolkata,0,Mumbai,44.0,44.52,18,1,169
Vistara,Delhi,1,Bangalore,11.0,98.42,18,1,910
Air_India,Delhi,1,Mumbai,42.0,323.06,6,0,379
Vistara,Hyderabad,1,Delhi,33.0,55.97,14,1,604
Air_India,Hyderabad,1,Delhi,40.0,60.53,14,1,649
Vistara,Chennai,1,Delhi,46.0,51.52,6,1,664
Air_India,Delhi,1,Chennai,16.0,48.3,18,1,1015
Air_India,Hyderabad,1,Delhi,35.0,43.41,22,1,1330
Vistara,Chennai,1,Mumbai,27.0,612.3,6,0,1015
Vistara,Chennai,1,Bangalore,48.0,47.06,9,1,1384
Vistara,Hyderabad,1,Mumbai,22.0,44.49,14,1,625
AirAsia,Bangalore,1,Delhi,22.0,34.31,18,1,460
AirAsia,Mumbai,1,Kolkata,46.0,28.07,22,1,700
GO_FIRST,Mumbai,1,Delhi,21.0,49.27,9,1,559
Air_India,Mumbai,1,Bangalore,22.0,64.34,14,1,514
Air_India,Delhi,1,Bangalore,32.0,448.99,18,0,1585
Vistara,Mumbai,1,Hyderabad,46.0,453.29,22,0,829
Air_India,Chennai,1,Hyderabad,2.0,217.2,18,1,1135
Vistara,Mumbai,1,Bangalore,33.0,90.73,6,1,1039
Vistara,Mumbai,2,Kolkata,44.0,82.92,9,1,484
Vistara,Hyderabad,1,Delhi,43.0,57.62,6,1,835
Indigo,Bangalore,1,Hyderabad,43.0,16.76,9,1,229
Air_India,Kolkata,1,Bangalore,41.0,69.81,6,1,555
Air_India,Chennai,1,Mumbai,17.0,73.5,6,1,1975
Indigo,Delhi,0,Bangalore,7.0,73.48,18,1,175
Vistara,Chennai,1,Kolkata,19.0,647.76,9,0,720
Vistara,Chennai,1,Bangalore,5.0,121.9,22,1,1195
Vistara,Chennai,1,Kolkata,40.0,543.25,22,0,1405
Air_India,Bangalore,1,Mumbai,1.0,586.49,22,0,790
Vistara,Delhi,1,Hyderabad,14.0,589.18,18,0,985
AirAsia,Delhi,0,Kolkata,36.0,39.57,22,1,130
GO_FIRST,Hyderabad,1,Delhi,30.0,56.61,6,1,295
Air_India,Delhi,1,Kolkata,38.0,429.25,22,0,640
Vistara,Chennai,1,Delhi,13.0,451.26,22,0,1080
